Gene_ID,k562_0h_A,k562_0h_B,k562_0h_C,k562_2h_A,k562_2h_B,k562_2h_C,k562_4h_A,k562_4h_B,k562_4h_C,k562_6h_A,k562_6h_B,k562_6h_C
ENSG00000115286,246.756668469,231.659436765,90.149067384,74.6680384308,85.396472282,67.5011332422,77.5700195212,65.3760607613,63.7073628831,44.3411252244,51.900956005,105.816869351
ENSG00000115289,1.32500482862,1.45050344167,1.339261911,1.26521409749,1.41683438175,1.8371225999,2.04796987654,1.76331017991,2.15675968094,2.395019517,2.24915502057,6.89360712382
ENSG00000115290,0,0,0.0279012898125,0.0204066789918,0.064401562807,0,0,0,0.0207380738552,0,0,0
ENSG00000115295,0.152885172533,0.116976084006,0.0558025796249,0.102033394959,0,0.0787338257102,0.126417893613,0,0.0414761477103,0.0498962399374,0.204468638234,0.0229786904127
ENSG00000115297,0.0509617241778,0.0935808672045,0,0.081626715967,0.193204688421,0,0,0.133584104539,0,0.0332641599583,0,0
ENSG00000115306,20.4866131195,20.9153238202,24.3857272961,26.9776296271,24.4081923038,26.6382776986,26.0168025056,24.926793907,29.6139694652,31.9502256399,34.9470980848,36.1225013288
ENSG00000115307,332.627173709,338.832924931,135.935083966,116.848643907,169.537114089,125.895387311,174.431409608,200.563174555,83.2218903808,63.5012813604,64.7654411606,107.034739942
ENSG00000115310,3606.51025834,3775.2861352,3784.22403597,4001.58649685,3428.25619212,3867.51049732,3344.73934565,3220.12499037,4275.31982983,4296.66501349,4672.82402388,4877.31895486
ENSG00000115317,26.0414410549,23.7227498364,43.5818146871,46.3435679903,34.9056470414,38.4221069466,36.5094876756,32.1136187311,30.7753016011,13.4553527031,24.808861439,26.9769825445
ENSG00000115318,0,0,0.2232103185,0,0,0,0,0,0.0829522954207,0,0,0
ENSG00000115325,27.8251014011,28.004074511,26.1993111339,23.1411739767,27.4350657558,21.2581329417,23.8929818929,23.4840855779,13.0649865288,7.68402095037,10.3767833904,10.409346757
ENSG00000115339,0.0509617241778,0,0,0,0.193204688421,0,0.0505671574454,0,0,0,0.0340781063723,0
ENSG00000115350,41.3044774461,40.9884198356,29.3800581725,30.1814782288,23.8929798014,29.0265370785,24.6767728333,17.7132522619,31.501134186,35.6092832354,38.1845181902,69.6254319506
ENSG00000115353,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115355,268.8485759,253.580754907,336.433752559,334.812382218,350.312300888,341.258645237,312.7578688,371.924863857,321.25350209,371.261289295,369.764493193,284.728952904
ENSG00000115361,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115363,0,0,0.0837038694374,0.0612200369753,0,0,0,0,0,0,0,0
ENSG00000115364,20.2572853607,16.3766517608,36.2437754664,33.4669535465,30.4941399891,30.2337890727,27.4073993354,33.8502120901,32.2269667709,40.5323789092,37.8607761796,30.791445153
ENSG00000115365,15.2120746671,15.8151665576,24.7205427738,23.2228006926,25.5030188716,24.9848673587,26.5224740801,28.7740161177,32.4343475095,38.5198972317,32.306044841,29.7114467037
ENSG00000115368,22.9582567421,20.7983477362,58.8438202145,56.0775538693,68.4588612638,59.7064844969,76.6345271085,102.352140898,93.7983080469,135.55145183,102.898842191,94.258588073
ENSG00000115380,0.101923448356,0.0935808672045,0.0558025796249,0.081626715967,0.128803125614,0.15746765142,0.202268629781,0.160300925447,0.124428443131,0.182952879771,0.238546744606,0.137872142476
ENSG00000115386,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115392,32.8957929568,32.6597226544,42.9679863112,36.0994151364,50.5230260221,52.3579940973,51.8060528028,48.384162664,53.4834924725,75.5096431053,56.4163050994,69.3496876656
ENSG00000115414,15.2120746671,12.6568122894,47.2647849423,29.610091217,76.9920683357,37.1098765181,50.3143216581,74.0055939145,26.8558056424,28.740234204,23.7354010883,25.3684742156
ENSG00000115415,12.0779286301,12.6334170726,17.410404843,15.1825691699,16.6156032042,17.1377293963,16.1562068038,15.4957561265,19.5145274977,24.3161009295,20.6513324616,26.4714513555
ENSG00000115419,11.1351367329,12.0251414358,17.410404843,17.427303859,18.7086539954,20.2870824247,20.5049823441,20.0643325017,24.6783078876,36.673736354,32.5957087451,32.2161239586
ENSG00000115421,19.5183403601,23.5121928851,26.3946201626,32.6098730288,30.7517462403,34.8003509639,33.6018761224,35.8272568373,50.0202341387,73.4472651879,57.8987027266,62.1114001856
ENSG00000115423,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115425,0.687983276401,0.795437371239,1.42296578044,1.65294099833,1.19142891193,1.18100738565,1.79513408931,1.3625578663,1.28576057902,1.53015135808,1.09049940391,1.51659356724
ENSG00000115446,19.5183403601,15.7215856904,57.6719660423,52.7104518357,55.8039541722,43.0149134463,57.6718430664,54.74276604,70.9034745108,103.068999631,76.0964115294,87.9854055903
ENSG00000115457,0.0509617241778,0,0,0,0.128803125614,0,0,0,0,0.0665283199166,0,0
ENSG00000115459,59.6761790122,61.5762106206,44.8094714388,40.8745780205,37.1597017396,43.8809855291,45.0047701264,30.0029898794,51.3267327915,38.4533689118,48.7998483252,77.277335858
ENSG00000115461,0,0,0.11160515925,0.0204066789918,0.064401562807,0,0,0.0534336418155,0.0207380738552,0.0166320799791,0.0340781063723,0.0459573808254
ENSG00000115464,45.5852622771,44.1935645373,74.1058257419,53.2002121315,70.1011011154,67.999780805,70.6170353725,71.8949650628,69.9702611873,84.3579096542,69.008165404,90.1683811795
ENSG00000115468,0.611540690134,1.02938953925,1.5624722295,0.979520591604,0.708417190877,0.524892171401,0.101134314891,0.427469134524,0.663618363365,0.665283199166,0.613405914702,1.19489190146
ENSG00000115474,0,0,0,0,0,0,0,0,0.0207380738552,0,0,0
ENSG00000115484,163.94386668,169.287788773,293.633173986,314.303669831,280.178998992,281.132247002,345.323118194,309.487653396,377.018182687,495.918728738,406.568848075,487.102279369
ENSG00000115486,5.91156000463,5.91898985069,7.42174309011,6.16281705551,5.82834143403,6.63988596823,6.5737304679,5.39679782337,6.07625563956,4.54055783431,6.13405914702,4.25105772635
ENSG00000115504,2.87933741605,2.45649776412,4.7153179783,4.93841631601,4.95892033614,5.66883545113,6.82656625513,6.25173609242,11.0326552909,15.4512023006,11.9954934431,16.590614478
ENSG00000115507,3.15962689902,3.46249208657,2.56691866275,2.24473468909,2.06085000982,1.88961181704,1.92155198292,1.41599150811,1.65904590841,2.52807615683,2.72624850979,5.00935450997
ENSG00000115514,23.7481634669,24.7521393756,33.3978439055,30.7528652406,24.1505860526,28.5541341242,23.0080566376,21.5070408308,26.2129253529,37.3556516332,28.5063359804,33.5948453834
ENSG00000115520,9.27503380036,8.42227804841,14.5086707025,19.83529198,17.2274180509,17.5051539162,18.1788931016,19.1025269491,24.5331413707,32.1165464397,26.1379075876,32.1471878874
ENSG00000115523,0,0.0701856504034,0,0,0.0322007814035,0.0262446085701,0.0758507361681,0,0,0,0,0
ENSG00000115524,49.3309490041,53.4814656074,75.0265683057,78.5861207973,71.2603292459,81.1483296986,77.1401986829,83.3297644113,88.9455987648,126.470336161,110.822001923,106.621123515
ENSG00000115525,8.02647155801,6.83140330593,25.6412853376,17.9782841917,9.98224223508,17.5313985248,10.391550855,18.6216241727,19.6389559408,17.7297972578,12.8644851556,19.48592947
ENSG00000115526,17.2250627721,16.6106039288,8.64939984186,8.26470499166,9.82123832806,8.29329630814,10.5179687486,12.4767553639,8.8344194623,7.58422847049,7.5142224551,8.18041378693
ENSG00000115539,1.6052943116,1.47389865847,3.32025348768,2.38758144204,2.70486563789,1.67965494848,2.42722355738,2.72511573259,2.67521152732,3.40957639573,2.74328756297,3.10212320572
ENSG00000115540,34.8323384755,40.356748982,56.8628286378,61.6281705551,56.1259619863,61.1236933597,74.5359900745,70.6392744801,98.2155177781,150.553587971,113.667523805,110.872181241
ENSG00000115541,257.458630546,300.44137416,383.447425893,374.829879721,279.599384926,388.840120574,310.912167553,270.855130363,346.989451745,461.789700621,457.34522657,285.671079211
ENSG00000115548,26.5765391587,19.5817964625,60.6016014727,66.872687056,77.6682847452,67.632356285,94.5100172654,84.7190390985,102.342394475,133.056639833,109.475916721,105.79389066
ENSG00000115556,0,0,0.11160515925,0.081626715967,0.193204688421,0,0,0,0.0829522954207,0,0,0
ENSG00000115561,80.6724093735,91.3583216084,87.5821487213,88.136446565400007,86.8133066638,88.9429784439,88.441958372,87.470871652,89.8580740144,76.6738887039,94.9927215128,75.7837209812
ENSG00000115568,20.0789193261,19.6051916794,21.3723879963,12.8153944068,11.7210844309,16.4291249649,12.9957594635,11.8622684831,12.5672727562,5.15594479354,8.6217609122,9.51317783087
ENSG00000115590,0,0,0,0,0,0,0,0,0,0,0.0681562127446,0
ENSG00000115592,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115593,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115594,5.75867483209,6.1529420187,7.50544695955,6.79542410425,5.40973127578,7.34849039962,7.43337214447,7.24025846601,6.44954096896,7.63412471043,6.32148873207,5.6068004607
ENSG00000115596,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115598,0,0,0,0.102033394959,0.0322007814035,0.0787338257102,0.0505671574454,0,0,0,0,0.0229786904127
ENSG00000115602,3.03222258858,2.59686906493,2.48321479331,1.83660110926,1.22362969333,1.12851816851,0.834358097849,0.534336418155,1.90790279468,1.53015135808,2.36842839288,3.10212320572
ENSG00000115604,0.764425862667,0.701856504034,1.5624722295,0.734640443703,0.966023442104,1.36471964564,0.556238731899,1.49614197084,0.953951397338,1.69647215787,1.46535857401,2.29786904127
ENSG00000115607,0.815387586845,0.631670853631,2.03679415631,1.36724749245,1.61003907017,1.5221872970600001,1.41588040847,1.14882329903,1.55535553914,2.01248167748,1.51647573357,1.28680666311
ENSG00000115616,0.305770345067,0.140371300807,0.530124506437,0.408133579835,0.579614065263,0.577381388541,0.101134314891,0.427469134524,0.290333033972,0.299377439625,0.323742010537,0.114893452064
ENSG00000115641,93.0561083487,94.4932806598,117.380726241,105.502530387,87.7149285431,112.641859983,87.1524958571,70.5858408383,97.9873989657,95.7675165199,115.03064806,118.110468721
ENSG00000115648,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115649,27.6976970906,28.4485836302,19.1402848113,16.4885966253,22.5405469824,18.8173843447,15.1448636549,10.9538965722,14.3507471078,14.2204283822,13.8527502403,33.9395257396
ENSG00000115652,7.79714379921,7.86079284518,10.4629836797,9.24422558327,14.361548506,10.5765772537,14.9931621826,17.1521990228,8.19153917279,9.71313470782,6.83266032765,13.9250863901
ENSG00000115657,24.5380701916,20.6579764354,15.6526235848,13.4888148136,16.2291938274,16.9015279191,15.04372934,14.6942514993,12.6294869778,9.38049310824,9.55890883744,10.3863680666
ENSG00000115661,59.7016598743,64.3602414199,46.9299694645,45.0987605718,64.562566714,49.7072886317,40.8835467946,60.2731479679,50.0202341387,38.8192746713,40.825571434,25.8969840951
ENSG00000115665,0,0.0233952168011,0,0,0.0322007814035,0,0,0.0267168209078,0,0,0.0170390531862,0
ENSG00000115677,188.532898596,164.608745413,77.3144740703,67.4848874257,67.8470464171,71.7790044391,65.8384389939,53.5137922783,75.9635645315,52.3078915344,79.6916517517,114.456856946
ENSG00000115685,73.0281507468,75.9174785197,43.4981108176,47.4251219768,38.6409376842,49.7597778488,40.8329796371,27.5717591768,36.9967237576,19.7422789352,37.8266980733,55.1718356809
ENSG00000115687,3.84761017543,1.89501256089,5.30124506437,3.4691354286,4.05729845684,4.88149719403,4.17179048924,3.55333718073,3.52547255538,5.70480343285,4.66870057301,4.84850367708
ENSG00000115694,100.929694734,89.2527520963,72.0969328754,62.7505378997,57.8648041821,68.3934499336,59.5428278919,48.2238617385,54.6240865345,52.4575802542,49.8051524631,47.3361022502
ENSG00000115705,0,0,0,0.0204066789918,0,0,0,0,0.0414761477103,0,0.0170390531862,0.160850832889
ENSG00000115718,0,0,0,0,0,0.0787338257102,0,0,0.0622142215655,0,0,0
ENSG00000115738,2.19135413965,1.89501256089,2.92963543031,1.95904118321,1.83544454,1.99459025132,0.935492412739,1.06867283631,1.32723672673,1.69647215787,1.73798342499,1.24084928229
ENSG00000115750,2.77741396769,2.22254559611,5.24544248474,5.14248310592,3.92849533122,3.80546824266,3.96952185946,3.92737267344,4.0231863279,6.12060543233,5.46953607276,4.98637581956
ENSG00000115756,85.5902157567,72.8994955523,40.2057586197,31.5283190423,37.8359181491,38.1334162523,40.6054274286,25.0603780115,43.7988119821,36.4741513943,44.4378507095,79.3454179951
ENSG00000115758,270.55579366,251.475185395,388.079040001,373.21775208,346.738014153,338.555450554,341.732850016,278.41599068,360.137390569,421.706387871,377.108325116,402.058146151
ENSG00000115760,9.83561276632,11.0893327637,19.2239886808,14.2234552573,13.9429383477,17.2689524391,15.5241173357,15.2018710965,17.3992439645,24.698638769,20.3446295043,25.8280480239
ENSG00000115761,46.8847862436,50.7676204585,40.7358831262,42.7315858087,35.9038712649,42.3587982321,45.3081730711,35.052469031,44.4209541978,54.9357601711,55.0872589509,52.0237550944
ENSG00000115762,227.518617592,237.788983567,194.444088703,222.902154627,214.006393208,216.491776094,231.774566151,227.947915985,258.85263786,300.092619064,295.815002365,327.285487548
ENSG00000115806,68.3141912604,71.2384351595,76.3937315065,75.9128458493,71.0671245575,75.7156957246,82.7531531593,68.0477428521,82.9730334945,93.4722894828,91.6871451947,137.573419501
ENSG00000115808,7.84810552338,7.06535547394,12.639284285,10.8155398656,10.4652539561,11.6263615965,13.2991624081,14.5873842156,13.168676898,19.1934202959,16.289334846,16.8433800725
ENSG00000115816,7.69522035085,8.63283499962,14.5923745719,13.1010879127,13.814135222099999,14.6444915821,12.7429236762,15.0415701711,16.4245544933,23.5177610905,18.0443573241,22.5650739853
ENSG00000115825,6.47213897058,7.72042154437,8.48199210299,7.71372465888,8.24340003929,9.5530375195,10.1134314891,10.9004629304,10.9082268478,15.0354003012,12.7452117832,11.0297713981
ENSG00000115827,19.8750724294,18.9969160425,16.8802803365,15.8968029346,17.8714336789,20.0771255561,16.409042591,17.9269868291,20.8002880767,26.9938658062,24.8770176518,25.9888988568
ENSG00000115828,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115839,38.9092764098,35.8414721393,46.8462655951,48.5066759634,57.2529893354,58.1318079827,60.7311560919,59.2579087734,61.6750316453,61.8713375224,66.9123618621,64.3403331556
ENSG00000115840,6.39569638432,6.1763372355,10.2118720714,9.69317252108,9.82123832806,9.36932525951,10.9730731656,11.1943479604,12.9198200118,16.9314574188,14.4320780487,17.1650817383
ENSG00000115841,1.01923448356,1.40371300807,2.09259673593,3.08140852776,1.73884219579,2.49323781416,2.98346228928,2.88541665804,4.00244825405,10.2619933471,5.40137986001,6.22722510185
ENSG00000115844,0.738945000578,0.584880420028,1.17185417212,0.632607048744,0.933822660701,1.18100738565,1.23889535741,0.854938269049,0.933213323482,1.36383055829,1.26088993578,0.643403331556
ENSG00000115850,0.280289482978,0.0935808672045,0.0558025796249,0.081626715967,0,0.20995686856,0,0.0267168209078,0.0622142215655,0.0332641599583,0.0851952659308,0.0919147616509
ENSG00000115866,66.785339535,72.1976390483,53.4588712807,56.0775538693,40.540783787,56.2421961656,50.9211275475,46.1933833495,69.8873088919,83.9421076548,85.4678907818,83.6883904831
ENSG00000115875,948.881823329,880.970283864,1633.09039401,1598.35313203,1525.51201899,1604.46414493,1377.65163744,1353.76803222,1589.36598026,1794.20225983,1573.36913216,1406.686491
ENSG00000115884,0.586059828045,0,0.279012898125,0.122440073951,0.128803125614,0.13122304285,0.202268629781,0.106867283631,0.290333033972,0.0831603998957,0.102234319117,0.0689360712382
ENSG00000115896,1.86010293249,2.66705471533,3.65506896543,3.69360889751,3.96069611263,3.98918050265,3.86838754457,4.91589504703,5.24673268536,6.73599239156,4.5494272007,3.33191010984
ENSG00000115902,7.18560310907,7.13554112435,3.43185864693,2.57124155296,3.22007814035,4.25162658835,2.14910419143,2.35108023988,2.94480648743,2.7941894365,3.203341999,3.63063308521
ENSG00000115904,7.41493086787,6.78461287233,19.5867054483,14.6928088741,16.4868000786,16.1929234877,21.9461463313,20.865837129,21.7957156218,40.1997373096,31.0621939584,37.4782440632
ENSG00000115919,0.764425862667,0.865623021642,0.920742563811,1.10196066555,0.901621879297,1.18100738565,0.65737304679,0.881655089956,1.41018902215,1.48025511814,1.31200709533,1.42467880559
ENSG00000115935,1.24856224236,1.33352735766,1.64617609893,1.91822782523,1.38463360035,1.67965494848,1.41588040847,1.28240740357,2.15675968094,1.9958495975,2.40250649925,2.38978380292
ENSG00000115942,6.54858155685,6.59745113792,12.0812584888,9.24422558327,8.62980941613,8.68696543669,8.67226750188,8.68296679503,10.9704410694,14.6528624616,13.000797581,12.5693436558
ENSG00000115944,52.2357672823,52.5456569353,81.7228778607,80.3819085485,74.5448089491,72.9075226076,81.5142578019,64.9218748059,96.079496171,147.210539895,118.847395973,160.391259081
ENSG00000115946,37.2020586498,40.5673059332,40.763784416,47.2414618659,38.2545283073,41.387747715,41.0099646882,38.3653548236,51.969613081,64.2663570394,56.3140707803,58.7565113853
ENSG00000115947,119.760051818,124.579529466,140.343487757,143.458953312,117.532852123,136.078295436,120.096998933,119.557773562,144.64806514,186.944578966,168.942212341,163.033808478
ENSG00000115956,0.0764425862667,0,0.0279012898125,0.0204066789918,0.0966023442104,0,0,0.0801504627233,0.0622142215655,0.0665283199166,0.0340781063723,0.206808213715
ENSG00000115963,0,0,0,0,0,0,0,0,0,0.0498962399374,0,0
ENSG00000115966,66.7598586729,70.9810877746,100.528347194,99.8498803067,85.235468375,97.971123792,97.468195976,94.2836609835,117.667831054,190.221098722,135.477511883,185.529946392
ENSG00000115970,27.7741396769,29.0100688334,33.7605606731,34.589320891,51.2314432129,42.2013305807,53.3483511049,54.3954473682,39.941530245,38.7527463514,44.4378507095,38.0527113235
ENSG00000115977,12.1288903543,13.054530975,18.6380615947,17.8558441178,23.5065704245,21.9404927646,27.4073993354,25.1672452951,27.5401620797,29.521941963,31.5563265008,24.6561348129
ENSG00000115993,4.15338052049,3.81342033858,4.77112055793,4.55068941516,4.76571564772,4.51407267405,4.1212233317999996,4.38155862887,3.62916292465,4.54055783431,4.10641181786,3.81446260851
ENSG00000115998,5.30001931449,5.75522333308,5.30124506437,5.06085638996,4.37930627087,5.87879231969,6.47259615301,4.43499227069,8.08784880351,6.95220943128,7.70165204014,9.51317783087
ENSG00000116001,67.8300548807,67.7993382897,90.7070931803,83.6061638292,76.4768558333,90.1239858296,85.3826453465,85.4136764421,90.9986680765,123.110656006,108.743237434,100.692621389
ENSG00000116005,4.8158829348,4.77262422743,5.80346828099,6.89745749921,5.73173908982,5.61634623399,5.66352163388,6.5456211224,6.47027904281,8.06655878989,6.91785559358,13.0059387736
ENSG00000116014,8.33224190307,9.31129628685,6.19408633837,4.02011576138,4.6369125221,4.61905110833,4.22235764669,3.87393903163,4.04392440176,3.1101989561,2.7092094566,2.1599968988
ENSG00000116016,10.4471534565,9.75580540607,13.7553358775,12.5501075799,11.6566828681,12.938592025,13.4761474592,9.69820598952,15.1595319881,18.4449766969,18.5896070261,19.2791212563
ENSG00000116017,78.8377873031,71.0980638586,135.656071068,101.359974552,164.932402349,116.027414488,128.743982856,167.274015704,122.582754558,143.25210486,100.717843383,135.82703903
ENSG00000116030,55.7011645264,53.8557890762,126.47654672,114.889602724,111.897715377,105.057168106,99.1116285929,103.260512809,103.814797719,156.657561324,103.972302542,120.638124667
ENSG00000116031,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116032,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116035,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116039,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116044,29.3284722643,24.7287441588,124.049134506,92.1157489688,116.405824774,74.718400599,101.412434257,115.06934765,113.561692431,163.543242435,95.0438386724,165.262741448
ENSG00000116062,217.402715343,219.25997186,232.473546717,295.89684538,255.964011376,274.859785554,327.751030982,374.115643172,380.668083685,491.477963384,433.677981694,336.247176809
ENSG00000116095,32.5900226117,38.7892694563,33.7047580934,35.2831479767,36.3224814231,38.9994883351,34.5373685352,35.2929204192,37.7225563425,38.6363217916,38.8660803176,32.7446338381
ENSG00000116096,10.0649405251,8.96036803483,6.16618504855,7.06071093115,6.56895940631,6.77110901108,7.02883488491,4.4617090916,4.10613862332,2.19543455725,2.72624850979,5.49190700864
ENSG00000116106,0,0,0,0,0,0,0,0,0.0207380738552,0,0,0
ENSG00000116117,0.815387586845,0.116976084006,1.61827480912,0.571387011769,0.901621879297,1.67965494848,1.56758188081,1.30912422448,0.829522954207,1.61331175798,1.63574910587,1.95318868508
ENSG00000116120,18.2697781177,20.0730960154,8.14717662524,8.46877178158,7.11637269017,10.9177571651,9.05152118272,6.30516973423,10.4312511491,10.6611632666,11.1435407837,15.5106160286
ENSG00000116127,5.75867483209,5.75522333308,6.61260568555,6.75461074627,6.4723570621,6.82359822822,6.67486478279,6.11815198788,8.48187220676,11.2765502259,11.4161656347,6.66382021969
ENSG00000116128,0.866349311023,0.912413455244,0.697532245311,0.571387011769,0.869421097894,0.866072082812,1.18832819997,0.614486880879,1.34797480059,1.29730223837,1.43128046764,2.59659201664
ENSG00000116132,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116133,258.987482272,259.102026073,213.249558037,160.008769974,213.587783049,189.984721439,163.028515604,155.465180862,126.62667896,40.9315488287,89.9662008229,93.2475256948
ENSG00000116138,35.0871470964,39.7718685619,39.8430418522,27.9979635767,38.4477329958,33.0157175811,25.6628324035,29.0144675058,25.196759734,28.0583189248,25.0474081837,19.9225245878
ENSG00000116141,0,0,0,0,0,0,0,0,0,0.0997924798749,0,0.0689360712382
ENSG00000116147,0,0,0,0,0,0,0,0,0.0207380738552,0.0166320799791,0.0170390531862,0
ENSG00000116151,0.789906724756,1.00599432245,0.418519347187,0.326506863868,0.225405469824,0.15746765142,0.27811936595,0.587770059971,0.103690369276,0.133056639833,0.136312425489,0.620424641144
ENSG00000116157,0,0,0,0.0204066789918,0,0,0,0,0,0,0.0170390531862,0
ENSG00000116161,192.635317392,189.173723054,333.364610679,327.323131028,274.737066935,317.874699001,298.143960298,279.564813979,304.849685671,390.78735119,345.074905126,282.959593742
ENSG00000116171,59.6761790122,54.6278312306,133.284461434,109.277766001,110.867290372,107.891585832,97.645181027,108.069540572,116.070999367,160.898741718,131.064397108,164.642316807
ENSG00000116176,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116183,0.0254808620889,0.0233952168011,0,0,0,0.0524892171401,0.0252835787227,0.0534336418155,0,0.133056639833,0.0851952659308,0.0229786904127
ENSG00000116191,0.611540690134,0.631670853631,0.837038694374,0.428540258827,0.708417190877,1.02353973423,0.404537259563,0.72135416451,0.850261028062,1.28067015839,0.630444967888,0.0689360712382
ENSG00000116194,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116198,7.16012224698,6.69103200512,4.49210765981,3.50994878658,3.50988517298,3.64800059124,3.69140249351,4.06095677798,4.27204321416,5.73806759281,4.61758341345,5.81360867442
ENSG00000116199,21.9645031206,19.0203112593,45.8697204517,39.9358707869,38.2867290887,34.5903940953,43.0579345647,39.8614967944,49.0040685198,62.8858944012,49.8392305695,116.203237417
ENSG00000116205,3.08318431276,3.32212078576,3.96198315337,3.77523561347,3.25227892175,3.64800059124,3.81782038713,3.07243440439,3.64990099851,2.32849119708,3.62931832865,3.83744129892
ENSG00000116209,110.128285948,105.746379941,150.834372726,153.682699487,138.431159254,151.116456146,148.970845834,143.255593707,189.960756513,270.487516701,231.18587363,224.846485688
ENSG00000116212,31.5453072661,30.7881053103,71.8737225569,75.7087790594,133.504439699,87.2370788869,153.926427264,188.407021042,119.160972372,134.054564632,112.457751029,121.741101807
ENSG00000116213,5.22357672823,4.42169597541,13.7553358775,13.0194611967,12.3006984961,13.5684626307,18.3053109952,19.5299960836,15.5328173175,19.7755430952,19.1518957812,16.3838062643
ENSG00000116218,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116221,191.51415946,204.567775709,88.5307925749,94.8706506327,71.9365456554,92.0660868638,73.120109666,51.3764466056,62.4008642302,44.2579648245,55.836977291,90.306253322
ENSG00000116237,59.829064184800004,62.231276691,80.2720107904,74.4231582829,72.4839589392,78.3401565816,66.2429762534,62.4372104615,72.1892350898,72.4327083092,70.7461488289,50.1395024806
ENSG00000116251,188.532898596,211.188622064,278.901292965,266.327567521,237.834971446,259.034286587,225.605372943,244.699362694,270.134150037,333.922269741,280.360581125,233.877111021
ENSG00000116254,0.0254808620889,0.257347384812,0,0.0204066789918,0.161003907017,0,0.151701472336,0,0,0.0831603998957,0.0851952659308,0.114893452064
ENSG00000116260,32.1313670941,32.355584836,35.2672303229,28.7530106994,39.2849533122,37.6085240809,35.8773982075,30.9647954321,22.480072059,9.56344598801,17.3457561435,20.0603967303
ENSG00000116266,1.45240913907,1.16976084006,6.0545798893,4.89760295802,5.21652658736,3.22808685412,4.47519343392,5.12962961429,6.38732674739,13.3555602233,6.91785559358,15.0740209107
ENSG00000116273,16.052943116,15.5110287392,25.3343711497,27.6714567128,29.3027110772,29.420206207,26.3202054503,27.6251928186,23.8487849334,17.4304198181,19.4756377918,33.9395257396
ENSG00000116285,0.152885172533,0.163766517608,0.502223216624,0.408133579835,0.579614065263,0.20995686856,0.733223782958,0.72135416451,0.580666067945,1.28067015839,1.14161656347,1.47063618641
ENSG00000116288,1616.83714213,1698.70329671,1899.40820527,1924.49267568,1360.83722289,1746.94612486,1411.35464788,1219.86332583,1530.07582711,1592.88756376,1674.58110808,1084.41035796
ENSG00000116299,0.152885172533,0.304137818415,0.362716767562,0.408133579835,0.450810939649,0.761093648532,0.353970102118,0.106867283631,0.352547255538,0.648651119187,0.647484021074,0.390637737016
ENSG00000116329,0.0254808620889,0.0467904336023,0.0837038694374,0.0612200369753,0.0966023442104,0.0262446085701,0.0505671574454,0,0.0207380738552,0.0332641599583,0,0.0229786904127
ENSG00000116337,68.1103443637,67.0506913521,49.7200984458,40.6705112306,44.8878892765,50.1272023688,45.9655461178,38.231770719,54.7277769038,47.9669186599,56.9445157481,50.162481171
ENSG00000116350,27.0351946763,26.6705471533,46.8183643053,41.3439316373,46.9487392863,39.5506251151,42.4258450967,42.7469134524,50.0824483602,51.5927120953,45.9032092835,50.3003533135
ENSG00000116353,15.0337086325,14.9261483191,8.67730113167,8.34633170763,8.46880550912,8.10958404815,6.75071551896,5.66396603245,6.34585059968,4.0582275149099996,5.81031713648,8.2723285485800009
ENSG00000116396,0.101923448356,0.233952168011,0.2232103185,0.081626715967,0.161003907017,0.341179911411,0.429820838286,0.0267168209078,0,0,0.22150769142,0
ENSG00000116406,23.773644329,21.5469946738,66.2934645944,54.7715264139,68.1690542312,67.4223994165,78.8594820361,77.1047451398,82.8278669775,116.906890173,82.3838221551,81.8041378693
ENSG00000116455,36.0809007179,36.4965382098,38.4200760718,32.9771932507,35.4852611066,33.0944514068,30.08745868,27.4916087141,32.786894765,28.2080076446,27.7906957466,29.4127237283
ENSG00000116459,123.836989752,144.792996782,191.96087391,192.47579625,153.114715574,176.652460285,156.454785136,132.649015807,177.746031013,225.647429077,200.70300748,241.207313262
ENSG00000116473,43.6487167583,44.3339358382,94.8364840725,97.4622988646,90.0333848041,91.6724177352,89.4027343634,94.0164927744,119.700162292,178.162840737,137.709627851,134.379381534
ENSG00000116478,43.4448698616,41.7838572068,50.5292358504,52.1186581449,58.73422528,58.8929016312,74.1314528149,68.3149110612,83.7818183749,93.5221857228,105.471739222,106.34537923
ENSG00000116489,95.1200581779,97.5814492775,109.763674122,112.155107739,98.4377887504,117.65458022,105.457806852,102.218556793,147.302538593,190.038145842,177.103918817,215.700966904
